#separator:tab
#html:true
#columns:deck	front	back
Anatomie::Le pelvis féminin	Dessin annexe de le pelvis féminin ?	Cette image correspond à l’image en Hystérographie :<br>Pour effectuer une hystérographie, on injecte du liquide de contraste dans le vagin ce qui permet d’obtenir l’image du<br>moulage de la cavité utérine.<br>Il faut imaginer la forme générale triangulaire de l’utérus.<br>Le produit de contraste rempli le fornix vaginalis et moule la cavité vaginale. Le produit remonte à travers le canal cervical<br>( à cet endroit apparaissent des reliefs appelés les « plis palmés de l’utérus » qui forment ce qu’on appelle l’arbre de vie) qui<br>se dilate pour donner naissance au sinus utérin. Finalement le liquide remonte dans la cavité utérine (CU = cavum utérin)<br>(petite et triangulaire), et fait issue dans les 2 trompes utérines.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Retour au dessin précédent ?	Latéralement, la trompe présente 3 segments<br> Segment Intramural : court, traverse le mur utérin.<br> segment rectiligne : l’isthme de la trompe utérine.<br> L’Ampoule utérine, segment flexueux qui se dilate et donne naissance aux franges de Richard du pavillon de<br>la trompe.<br>Rappel : L’Ovocyte est happée dans la trompe utérine et que c’est dans le segment ampullaire que s’effectue la fécondation<br>utérine. L’implantation ectopique du zygote dans la Grossesse extra-utérine est souvent liée à des séquelles d’infection<br>qui ont obstrué la lumière tubaire à l’endroit de la jonction entre le segment ampullaire où s’effectue la fécondation et le<br>segment isthmique qui est étroit et ou la transition du zygote est difficile. Normalement, l’implantation du zygote doit<br>s’effectuer là, dans le fond de l’utérus. La GEU va donc se développer dans la trompe, va disséquer la trompe et va<br>engendrer sa rupture avec une hémorragie importante du à la riche vascularisation de l’organe.<br>On met en place l’ovaire, petit : 2 × 2 × 1 cm.<br>Les éléments sont reliés à l'utérus par des ligaments :<br> Le Ligament Tubo-Ovarien,<br> Le Ligament Propre de l’Ovaire, postérieurs<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	On met en place le ceintre ?	osseux, avec la branche<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	→ il y a donc 3 ailérons ?	- Aileron antérieur soulevé par le ligament rond,<br>- Aileron supérieur soulevé par la trompe utérine,<br>- Aileron postérieur soulevé par l’ovaire.<br>Le ligament Rond trouve ainsi sa place dans la partie supérieure de la cloison sacro-recto-génitopubienne qui contient l’uretère (situé à 1,5mm du fornix latéral).<br>Maintenant que tous les éléments on été mis en place, on remplit les loges.<br> Loge clitoridienne,<br> Le diaphragme uro-génital,<br> La fosse ischio-rectale,<br> Espace pelvisouspéritonéale latérale<br> La loge génitale<br>L’Artère Utérine tourne autour de l’uretère vient taper sur la paroi latérale de l’utérus et donne<br>naissance aux Artères Vésico-/Cervico-Vaginales.<br>En effectuant le toucher vaginal, lors de la grossesse on sent battre le pouls de l’Artère Utérine<br>lors de la grossesse.<br>En bas on dessine des Artères Vaginales Longues.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Les ailerons qui forment ?	- l’aileron de la vessie (non représenté)<br>- le grand aileron du paramètre,<br>- et le petit aileron du rectum (non représenté) .<br>L’urètre descend dans la région pour rejoindre la vessie. Il se retrouve dans la base du ligament large.<br>Quand on entre dans la cavité péritonéale, on observe d’abord le péritoine qui fait un ressaut sur la vessie et<br>donne naissance au dôme vésical plus ou moins saillant en fonction du degré de réplétion de la vessie.<br>Latéralement, le péritoine tombe dans la Fosse LateroVésicale qui correspond à la région obturatrice. Le<br>péritoine saute ensuite sur l’utérus en donnant naissance au dôme utérin qui est en continuité avec le dôme<br>vaginal, à l’endroit où le péritoine ricoche<br>Le ligament large prend ici sont nom à proprement parlé. Il est soulevé en avant par l’aileron antérieur occupé<br>par le ligament rond. Au dessus par un aileron supérieur, occupé par la trompe utérine, appelé le Mésosalpinx et<br>en arrière par un Méso postérieur qui recouvre le ligament propre de l’ovaire et le ligament tubo-ovarien, le<br>Mésovarium. (mais il n’entoure pas l’ovaire, avec une ligne de reflexion appelée la ligne de Phare)<br>Quand le péritoine recouvre l’ovaire, la patiente est stérile, elle ne peut pas ovuler.<br>Les 3 ailerons de notre ligament large sont notés : aileron antérieur, supérieur (mésosalpinx) et postérieur<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Les 2 faussettes ?	- La fossette de Krause située devant l’uretère,<br>- La fossette de Claudius située derrière l’uretère.<br>Tout ceci nous servira à interpréter ultérieurement l’image que nous aurons de la disposition du système<br>urogénital femelle dans la cavité abdominale.<br>Les Membres<br>Régions Membres<br>77. le creux axillaire et son contenu<br>78. l’articulation de l’épaule et ses rapports généraux<br>79. la région brachiale et son contenu<br>80. le pli du coude<br>81. le canal carpien et son contenu<br>82. la paume de la main et son contenu<br>83. les doigts longs et leurs pédicules vasculo-nerveux<br>84. la région fessière et ses plans successifs<br>85. l’articulation de la hanche et ses rapports généraux<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La description du membre supérieur : le	Les faces de la pyramide du creux axillaire ?	 Sommet dirigé vers le creux supraclaviculaire<br> Base, cutanée, s’ouvre quand on a le bras en abduction.<br> Face antérieure, en avant, muscles pectoraux.<br> En bas, et en profondeur, face postérieure, muscles de la région<br>dorsale, en pointillés en arrière.<br> Face médiale qui correspond à la paroi thoracique,<br> Face latérale, correspondant à la racine de la région brachiale.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La description du membre supérieur : le	Le contenu dans ce volume ?	 Au sommet de la pyramide rentre la structure principale axiale, l’artère axillaire, ac ses branches.<br> Remonte dans le creux axillaire en sens inverse, au coté médial de l’artère, la veine axillaire qui se<br>continue par la veine Subclavière, + ses branches.<br> Au dessus du sommet, entrent les différents racines et troncs du plexus brachial, qui échangent entre<br>eux de nombreuses anastomoses pour ressortir de la région sous la forme d’un faisceau antérolatéral,<br>faisceau antéromédial, et faisceau postérieur du plexus brachial.<br> Enfin, des ganglions lymphatiques qui sont situés le long des vaisseaux, les nœuds lymphatiques<br>axillaires, regroupés en 5 groupes.<br>Sur une nouvelle vue antérieur, on à la paroi antérieure du creux axillaire.<br>On représente de nouveau le membre supérieur en abduction. On retrouve les éléments suivants :<br> Le muscle deltoïde, visible en haut, muscle du<br>plan superficiel.<br> Les chefs du muscle grand pectoral :<br>claviculaire, manubrial, sternocostal, et portion<br>abdominale, qui ne sont plus séparés. On le<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le contenu définit la fonction de la loge. Attention aux éléments nobles (nerfs/vaisseaux).</div>
Anatomie::La description du membre supérieur : le	Les muscles de la description du membre supérieur : le ?	 Sur la paroi laterothoracique, on remet en place<br>digitations charnues du dentelé antérieur,<br>constitue la paroi médiale du creux axillaire, par des successions métamériques, appuyé sur les 10<br>premières côtes.<br> On représente le pilier postérieur du creux axillaire, représenté par la fosse subscapulaire, ou se<br>trouve situé le muscle subscapulaire, qui est un muscle complexe, tressé de fibres qui se<br>mélangent, et qui se termine par un tendon qui croise la face antérieur, de l’articulation scapulo<br>humérale, et se termine sur le tubercule mineur de l’humérus.<br> Du BI du subscapulaire, se dégage le muscle petit rond venant de la région postérieur.<br> Issu du BL de la Scapula, se terminant sur le sillon intertuberculaire de l’humérus, le muscle<br>grand rond. C’est le 3e élément du pilier postérieur du creux axillaire. C’est une lame tendineuse<br>sur la lèvre médiale du sillon intertuberculaire pour terminer ce muscle.<br>Le pilier postérieur du creux axillaire est formé par une succession de 4 muscles :<br> Subscapulaire<br> Petit rond<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> L'action du muscle découle de son orientation et de ses insertions. Imagine la contraction.</div>
Anatomie::La description du membre supérieur : le	Sur la paroi laterothoracique courent des branches ?	 Artère thoracique suprême ou supérieure qui vascularise les deux premières digitations du<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La description du membre supérieur : le	Les nerfs de la description du membre supérieur : le ?	« Le nerf thoracique long de Charles Bell branche du plexus brachial chemine à la surface du dentelé<br>antérieur, le long des vaisseaux, et se termine a l’endroit ou l’artère subscapulaire entre dans<br>le dentelé antérieur. Ce nerf thoracique long détache une branche pour chacune des digitations<br>du muscle dentelé antérieur qu'il innerve.<br>« Nerf pectoral supérieur innerve la portion manubriale, et la portion claviculaire du grand pectoral.<br>« Le muscle grand pectoral est innervé par le Nerf pectoral médial qui traverse le petit pectoral.<br>« Nerf pectoral latéral qui contourne le petit pectoral pour aller innerver le grand pectoral. Il<br>chemine avec la branche de l’artère thoracique latérale.<br>« Nerf thoraco-dorsal, accompagnant l'artère thoraco-dorsale, innerve les muscles grand dorsal et<br>gghggrand rond.<br>On met en place les 2 nerfs du faisceau postérieur.<br> nerf axillaire, qui entre dans l’espace axillaire latéral, contourne le col de l’humérus, et se termine<br>dans le deltoïde, en donnant naissance au nerf cutané latéral supérieur du bras.<br> Le nerf radial, il descend à la face antérieur du grand rond et, du grand dorsal, et se retrouve<br>dans la gouttière de torsion de l’humérus. Il détache le nerf cutané latéral inférieur du bras.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::La description du membre supérieur : le	Capsule renfoncée par 3 ligaments ?	 Ligament gléno-huméral supérieur, bifurqué, et<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
